"Brand","Year","UsedOrNew","Transmission","Cylinders","EngineDisplacement","DriveType","FuelType","Litersper100km","Kilometres","City","State","BodyType","Doors","Seats","Price"
"Hyundai",2019,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,81479,"Welshpool","WA","Commercial",4,3,29997
"Toyota",2012,"USED","Automatic",6,3.5,"4WD","Unleaded",11,129905,"Rockingham","WA","SUV",4,5,19988
"Mazda",2012,"USED","Automatic",4,2,"Front","Unleaded",8.2,136633,"Saint James","WA","Sedan",4,5,12990
"Toyota",2014,"USED","Automatic",4,3,"4WD","Diesel",8.5,210625,"Como","WA","SUV",4,7,39921
"Toyota",2014,"USED","Manual",4,2.7,"Rear","Unleaded",11,195823,"Bayswater","WA","Ute / Tray",2,3,12990
"Hyundai",2013,"USED","Automatic",4,1.6,"Front","Diesel",5.6,89655,"Rockingham","WA","Hatchback",5,5,17990
"Toyota",2011,"USED","Manual",4,3,"4WD","Diesel",8.3,169835,"Osborne Park","WA","Ute / Tray",4,5,19990
"Holden",2018,"USED","Automatic",6,3.6,"AWD","Unleaded",8.9,124425,"Welshpool","WA","Hatchback",5,5,19850
"Mitsubishi",2018,"USED","Manual",4,2.4,"4WD","Diesel",7.2,80103,"Jandakot","WA","Ute / Tray",4,5,41999
"Jeep",2015,"USED","Automatic",6,3,"4WD","Diesel",7.5,168450,"Maddington","WA","SUV",4,5,22999
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,102363,"Bentley","WA","Ute / Tray",4,5,53988
"Toyota",2022,"USED","Automatic",4,2.8,"Rear","Diesel",0,3842,"Bentley","WA","People Mover",3,22,155988
"Kia",2018,"USED","Automatic",4,2,"Front","Unleaded",7.9,120710,"Morley","WA","SUV",4,5,23990
"Hyundai",2018,"USED","Automatic",4,2.2,"AWD","Diesel",7.5,69135,"Mandurah","WA","SUV",4,7,41955
"Subaru",2015,"USED","Automatic",4,2.5,"AWD","Premium",7.3,159566,"Victoria Park","WA","Sedan",4,5,14985
"Toyota",2012,"USED","Manual",8,4.5,"4WD","Diesel",11.5,269000,"Bunbury","WA","Ute / Tray",2,3,48990
"Mercedes-Benz",2016,"USED","Automatic",4,2.1,"Rear","Diesel",6,126001,"Jandakot","WA","Commercial",4,2,29998
"Ford",2010,"USED","Automatic",6,4,"Rear","Unleaded",10.1,110989,"Morley","WA","Sedan",4,5,14760
"Jeep",2015,"USED","Automatic",6,3.6,"4WD","Premium",10.4,92285,"Cannington","WA","SUV",4,5,33998
"Ford",2020,"USED","Automatic",4,2,"4WD","Diesel",7.4,44200,"Victoria Park","WA","Ute / Tray",4,5,57999
"Jeep",2022,"USED","Automatic",4,2.4,"Front","Unleaded",7.9,14100,"Victoria Park","WA","SUV",4,5,39999
"Renault",2017,"USED","Automatic",4,1.2,"Front","Premium",5.6,90000,"Maddington","WA","Hatchback",5,5,18990
"Mitsubishi",2019,"USED","Automatic",4,2.4,"AWD","Unleaded",7.2,55239,"Victoria Park","WA","SUV",4,7,28999
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.9,53840,"Rockingham","WA","SUV",4,5,27999
"Mitsubishi",2019,"USED","Automatic",4,3.2,"4WD","Diesel",9,66003,"Victoria Park","WA","SUV",4,7,49999
"Volvo",2019,"USED","Automatic",5,2,"AWD","Premium",7.7,44492,"Welshpool","WA","SUV",4,5,41999
"Subaru",2019,"USED","Automatic",4,2.5,"AWD","Unleaded",7.3,46953,"Victoria Park","WA","SUV",4,5,39999
"Toyota",2023,"USED","Automatic",4,2.5,"AWD","Hybrid",5.6,50,"Jandakot","WA","SUV",5,7,89970
"Toyota",2023,"USED","Automatic",4,2,"Front","Hybrid",4.3,49,"Jandakot","WA","SUV",4,5,52995
"Suzuki",2015,"USED","Automatic",4,1.6,"Front","Unleaded",6,119404,"Myaree","WA","SUV",4,5,21990
"Kia",2016,"USED","Automatic",4,2,"AWD","Diesel",6.8,101578,"Rockingham","WA","SUV",4,5,29990
"Mitsubishi",2020,"USED","Automatic",4,2.4,"4WD","Diesel",8,28139,"Victoria Park","WA","SUV",4,7,53999
"Hyundai",2011,"USED","Manual",4,1.6,"Front","Unleaded",6.5,132890,"Bentley","WA","Hatchback",5,5,10982
"Toyota",2016,"USED","Automatic",4,1.8,"Front","Unleaded",6.1,61600,"Victoria Park","WA","Hatchback",5,5,22999
"Volkswagen",2020,"USED","Automatic",4,1.4,"Front","Premium",5.4,59887,"Myaree","WA","Hatchback",5,5,26990
"Mazda",2018,"USED","Automatic",4,2.5,"Front","Unleaded",7,67600,"Victoria Park","WA","Sedan",4,5,29999
"Toyota",2019,"USED","Automatic",4,1.8,"Front","Hybrid",4.2,78502,"Jandakot","WA","Hatchback",5,5,29970
"Hyundai",2022,"USED","Automatic",4,2,"Front","Premium",9,10498,"Victoria Park","WA","SUV",4,5,50999
"Jeep",2021,"USED","Automatic",6,3,"AWD","Diesel",7.5,35000,"Rockingham","WA","SUV",4,5,63990
"Subaru",2018,"USED","Automatic",4,2.5,"AWD","Unleaded",7.3,48886,"Victoria Park","WA","SUV",4,5,32999
"Toyota",2020,"USED","Automatic",4,2.8,"4WD","Diesel",7.9,68369,"Rockingham","WA","SUV",4,7,66990
"Skoda",2014,"USED","Automatic",4,2,"Front","Diesel",5.3,144756,"Victoria Park","WA","Wagon",4,5,21990
"Hyundai",2011,"USED","Manual",4,2,"Front","Unleaded",7.2,114269,"East Victoria Park","WA","Hatchback",5,5,8990
"Jeep",2015,"USED","Automatic",4,2,"4WD","Diesel",5.8,145643,"Bunbury","WA","SUV",4,5,21990
"Kia",2022,"USED","Automatic",4,2,"AWD","Diesel",6.3,11261,"Morley","WA","SUV",4,5,42990
"Ford",2013,"USED","Automatic",4,2,"Front","Unleaded",6.6,141130,"Kenwick","WA","Hatchback",5,5,12990
"Toyota",2019,"USED","Automatic",4,2.4,"Front","Unleaded",8.9,7469,"Victoria Park","WA","Wagon",4,8,41999
"Mitsubishi",2019,"USED","Automatic",4,2,"Front","Unleaded",7.6,69694,"Victoria Park","WA","SUV",4,5,26999
"Toyota",2018,"USED","Automatic",4,1.8,"Front","Unleaded",6.6,96213,"Bentley","WA","Sedan",4,5,23968
"Mercedes-Benz",2011,"USED","Automatic",6,3,"4WD","Diesel",9.8,130639,"Bentley","WA","SUV",4,5,21999
"Toyota",2022,"USED","Automatic",4,2.8,"4WD","Diesel",8,31626,"Jandakot","WA","Ute / Tray",4,5,71984
"Ford",2015,"USED","Automatic",6,4,"Rear","Unleaded",10.5,111040,"Myaree","WA","SUV",4,7,21990
"HSV",2016,"USED","Automatic",8,6.2,"Rear","Premium",12.9,63510,"Canning Vale","WA","Sedan",4,5,89980
"Ford",2017,"USED","Automatic",8,5,"Rear","Premium",12.6,48652,"Mandurah","WA","Coupe",2,4,53977
"Toyota",2008,"USED","Automatic",8,4.5,"4WD","Diesel",10.3,191493,"Rockingham","WA","SUV",4,8,49990
"Kia",2022,"USED","Automatic",4,2,"AWD","Diesel",6.3,4105,"Jandakot","WA","SUV",4,5,59999
"Hyundai",2011,"USED","Manual",4,2.4,"Rear","Premium",10.1,142623,"Bibra Lake","WA","Commercial",4,3,17555
"Mazda",2022,"USED","Automatic",4,2.5,"AWD","Unleaded",7.5,13720,"Cannington","WA","SUV",4,5,48888
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.9,104411,"East Bunbury","WA","SUV",4,5,25990
"Mazda",2019,"USED","Automatic",4,2,"Front","Unleaded",6.3,92770,"Victoria Park","WA","SUV",4,5,23999
"Volkswagen",2019,"USED","Automatic",4,2,"AWD","Premium",7.5,95285,"Bibra Lake","WA","SUV",4,5,30558
"Ford",2006,"USED","Automatic",6,4,"Rear","Unleaded",12.8,215600,"Hamilton Hill","WA","SUV",4,5,7990
"Jeep",2012,"USED","Automatic",6,3.6,"AWD","Premium",11.4,225450,"Myaree","WA","SUV",4,5,18990
"MG",2021,"USED","Automatic",4,1.5,"Front","Premium",6.7,16536,"Victoria Park","WA","Hatchback",5,5,18999
"Mazda",2021,"USED","Automatic",4,2.5,"Front","Unleaded",8.4,33358,"Palmyra","WA","SUV",4,7,47990
"Ford",2017,"USED","Manual",5,3.2,"4WD","Diesel",8.3,131335,"Victoria Park","WA","Ute / Tray",4,5,52999
"Toyota",2021,"USED","Automatic",4,2,"Front","Unleaded",6.5,25934,"Northbridge","WA","SUV",5,5,44888
"Toyota",2019,"USED","Automatic",4,2.5,"Front","Unleaded",7.8,41297,"Victoria Park","WA","Sedan",4,5,29999
"Toyota",2020,"USED","Automatic",4,1.8,"Front","Hybrid",4.2,46994,"Bibra Lake","WA","Hatchback",5,5,33990
"Holden",2015,"USED","Automatic",4,2.2,"AWD","Diesel",8.1,108604,"Cannington","WA","SUV",4,7,19999
"Ford",2020,"USED","Manual",5,3.2,"4WD","Diesel",8.3,176856,"Bunbury","WA","Ute / Tray",4,5,39990
"Ford",2019,"USED","Automatic",4,2,"4WD","Diesel",7.4,39000,"Rockingham","WA","Ute / Tray",4,5,55990
"Toyota",2023,"USED","Automatic",6,3.3,"4WD","Diesel",8.9,101,"Morley","WA","SUV",4,7,157990
"Kia",2018,"USED","Automatic",4,2,"Front","Unleaded",7.1,75517,"Morley","WA","Hatchback",5,5,20998
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,79940,"Jandakot","WA","Ute / Tray",4,5,47965
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,60852,"Victoria Park","WA","Hatchback",4,5,22977
"Mitsubishi",2012,"USED","Automatic",4,2.4,"4WD","Unleaded",9.5,159988,"Mandurah","WA","SUV",4,5,16966
"Toyota",2021,"USED","Automatic",4,1.8,"Front","Hybrid",4.2,81567,"Maddington","WA","Hatchback",5,5,32990
"Proton",2009,"USED","Manual",4,1.6,"Front","Unleaded",6.3,39593,"Osborne Park","WA","Sedan",4,5,7990
"Kia",2018,"USED","Automatic",4,2,"AWD","Diesel",6.4,88285,"Myaree","WA","SUV",4,5,29799
"Toyota",2019,"USED","Manual",4,2,"Rear","Premium",8.4,17338,"Bayswater","WA","Coupe",2,4,36990
"Toyota",2000,"USED","Automatic",4,2.2,"Front","Unleaded",10,139601,"Rockingham","WA","Sedan",4,5,6990
"Holden",2013,"USED","Automatic",8,6,"Rear","Premium",11.7,93098,"Victoria Park","WA","Wagon",4,5,38990
"Volkswagen",2020,"USED","Automatic",6,3,"4WD","Diesel",9.5,52451,"Victoria Park","WA","Ute / Tray",4,5,59999
"Kia",2015,"USED","Automatic",4,2,"AWD","Unleaded",8.8,67436,"Rockingham","WA","SUV",4,5,20490
"Nissan",2018,"USED","Manual",4,2.3,"Rear","Diesel",6.3,55100,"Jandakot","WA","Ute / Tray",4,5,31993
"Honda",2016,"USED","Automatic",4,1.8,"Front","Unleaded",6.6,103732,"Myaree","WA","SUV",4,5,24350
"Toyota",2020,"USED","Manual",8,4.5,"4WD","Diesel",10.7,59987,"Jandakot","WA","Ute / Tray",4,5,135995
"Renault",2022,"USED","Automatic",4,1.3,"Front","Premium",6.6,28989,"Mandurah","WA","SUV",4,4,31600
"Mitsubishi",2020,"USED","Automatic",4,2.4,"Front","Unleaded",7.2,67245,"Bentley","WA","SUV",4,7,29977
"Mazda",2022,"USED","Automatic",4,3,"4WD","Diesel",8,45000,"Osborne Park","WA","Ute / Tray",4,5,49990
"Subaru",2019,"USED","Automatic",4,2,"AWD","Unleaded",7,75921,"Jandakot","WA","SUV",4,5,28971
"Kia",2020,"USED","Automatic",4,2,"Front","Unleaded",7.4,55430,"Bentley","WA","Hatchback",5,5,23988
"Mercedes-Benz",2021,"USED","Automatic",4,2,"AWD","Premium",8,11469,"Burswood","WA","SUV",4,5,82900
"Nissan",2013,"USED","Automatic",4,3,"4WD","Diesel",11.8,83827,"Maddington","WA","SUV",4,7,38778
"Suzuki",2020,"USED","Automatic",4,1.4,"Front","Unleaded",5.4,21772,"Attadale","WA","Hatchback",4,5,19965
"Hyundai",2006,"USED","Automatic",4,1.6,"Front","Unleaded",7.1,135700,"Osborne Park","WA","Sedan",4,5,8990
"Volkswagen",2016,"USED","Manual",4,2,"4WD","Diesel",7.9,114468,"Maddington","WA","Ute / Tray",4,5,25871
"Toyota",2018,"USED","Automatic",6,3.5,"AWD","Unleaded",9.5,140549,"Bentley","WA","SUV",4,7,33968
"Nissan",2014,"USED","Automatic",6,3.5,"Front","Premium",9.9,115505,"Osborne Park","WA","SUV",4,7,23888
"Honda",2019,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,52719,"Myaree","WA","SUV",4,5,26999
"Ssangyong",2013,"USED","Automatic",4,2,"Front","Unleaded",8,121158,"Osborne Park","WA","SUV",4,5,13990
"Audi",2016,"USED","Automatic",4,1.4,"Front","Premium",5.5,96256,"Bentley","WA","Sedan",4,5,26999
"Toyota",2019,"USED","Automatic",4,2,"Front","Unleaded",6.5,43872,"Morley","WA","SUV",5,5,44888
"Holden",2015,"USED","Automatic",4,2.4,"Front","Unleaded",8.8,101300,"Victoria Park","WA","SUV",4,5,15990
"Toyota",2019,"USED","Automatic",4,2.5,"Front","Unleaded",7.8,66228,"Melville","WA","Sedan",4,5,25989
"Toyota",2019,"USED","Automatic",4,2.5,"Front","Hybrid",4.2,96417,"Bentley","WA","Sedan",4,5,32989
"Ford",2020,"USED","Automatic",4,2,"4WD","Diesel",7.4,45302,"Maddington","WA","Ute / Tray",4,5,58888
"Toyota",2014,"USED","Automatic",6,3.5,"Front","Unleaded",9.3,179425,"Victoria Park","WA","Sedan",4,5,13985
"Volkswagen",2022,"USED","Automatic",4,2,"AWD","Premium",7.7,10895,"Myaree","WA","Wagon",5,5,65890
"Hyundai",2016,"USED","Automatic",4,1.6,"AWD","Unleaded",7.7,55076,"Melville","WA","SUV",4,5,28888
"Nissan",2021,"USED","Automatic",4,2,"Front","Unleaded",6.9,34855,"Morley","WA","SUV",4,5,34490
"Mazda",2017,"USED","Automatic",4,2,"AWD","Unleaded",6.7,86800,"Bibra Lake","WA","SUV",4,5,24888
"Hyundai",2015,"USED","Automatic",4,2.2,"AWD","Diesel",7.7,84400,"Jandakot","WA","SUV",4,7,31971
"Toyota",2022,"USED","Automatic",4,2.8,"4WD","Diesel",7.9,22925,"Bentley","WA","SUV",4,5,80988
"Mitsubishi",2011,"USED","Automatic",4,2.5,"4WD","Diesel",9.9,129679,"Melville","WA","Ute / Tray",4,5,23490
"Toyota",2022,"USED","Automatic",6,3.3,"4WD","Diesel",8.9,16401,"Midland","WA","SUV",4,5,159990
"Toyota",2014,"USED","Automatic",4,3,"4WD","Diesel",8.5,111323,"Bentley","WA","SUV",4,7,51926
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,51779,"Welshpool","WA","Hatchback",4,5,22999
"Mitsubishi",2016,"USED","Automatic",4,2.4,"4WD","Diesel",8,76110,"Maddington","WA","SUV",4,7,40888
"Isuzu",2011,"USED","Manual",4,3,"4WD","Diesel",8.1,278356,"Bayswater","WA","Ute / Tray",2,2,14990
"Kia",2020,"USED","Automatic",4,2,"Front","Unleaded",7.4,46601,"Victoria Park","WA","Sedan",4,5,23977
"Toyota",2021,"USED","Automatic",4,2.5,"AWD","Hybrid",4.8,17408,"Jandakot","WA","SUV",5,5,61995
"Toyota",2019,"USED","Automatic",8,4.5,"4WD","Diesel",9.5,119535,"Jandakot","WA","SUV",4,8,87965
"Kia",2020,"USED","Automatic",4,2,"Front","Unleaded",7.4,49451,"Victoria Park","WA","Sedan",4,5,23977
"Kia",2018,"USED","Automatic",4,2,"Front","Unleaded",7.9,64932,"Victoria Park","WA","SUV",4,5,27999
"Hyundai",2012,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,87909,"Maddington","WA","Hatchback",5,5,13998
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,66975,"Cannington","WA","Hatchback",4,5,21998
"Hyundai",2022,"USED","Automatic",4,2,"Front","Unleaded",7,12296,"Myaree","WA","Sedan",4,5,36350
"Holden",2013,"USED","Manual",4,1.8,"Front","Unleaded",7,133259,"Osborne Park","WA","SUV",4,5,9990
"Toyota",2022,"USED","Automatic",4,2.8,"4WD","Diesel",7.6,9226,"Bentley","WA","SUV",4,7,64989
"Audi",2014,"USED","Automatic",4,1.4,"Front","Premium",5.3,179400,"Kenwick","WA","Hatchback",5,5,12990
"Suzuki",2023,"USED","Automatic",4,1.5,"AWD","Unleaded",6.9,68,"Bentley","WA","SUV",2,4,45984
"Toyota",2018,"USED","Automatic",4,2.2,"AWD","Diesel",6.5,145564,"Osborne Park","WA","SUV",4,5,27990
"Nissan",2019,"USED","Automatic",4,2.3,"4WD","Diesel",7,87229,"Myaree","WA","Ute / Tray",4,5,43888
"Subaru",2021,"USED","Automatic",4,2.5,"AWD","Unleaded",7.4,65847,"Myaree","WA","SUV",4,5,34885
"Toyota",2019,"USED","Automatic",4,2.5,"Front","Hybrid",4.2,52610,"Morley","WA","Sedan",4,5,34998
"Toyota",2021,"USED","Automatic",4,2.5,"AWD","Hybrid",4.8,79572,"Jandakot","WA","SUV",5,5,57995
"Audi",2008,"USED","Automatic",4,2,"Front","Diesel",5.8,215707,"Kenwick","WA","Sedan",4,5,9990
"Ford",2017,"USED","Automatic",4,2,"Front","Diesel",5.3,74662,"Osborne Park","WA","Wagon",4,5,26990
"Toyota",2020,"USED","Automatic",4,2.8,"4WD","Diesel",8,69015,"Northbridge","WA","SUV",4,7,67888
"Isuzu",2017,"USED","Automatic",4,3,"Rear","Diesel",7.5,165473,"Cannington","WA","Ute / Tray",2,4,26998
"Volkswagen",2017,"USED","Automatic",4,2,"AWD","Premium",8.1,79183,"Bentley","WA","SUV",4,5,33995
"Ford",2019,"USED","Automatic",4,2,"AWD","Diesel",6.7,32909,"Maddington","WA","SUV",4,5,40888
"Mazda",2017,"USED","Automatic",4,2.5,"Front","Unleaded",6.6,117874,"Midland","WA","Wagon",4,5,24990
"Volkswagen",2009,"USED","Manual",4,1.9,"Front","Diesel",6.2,190411,"Cannington","WA","Commercial",2,2,11498
"Mitsubishi",2019,"USED","Automatic",4,2,"Front","Unleaded",7.6,70653,"Bibra Lake","WA","SUV",4,5,26888
"Toyota",2011,"USED","Manual",4,3,"4WD","Diesel",8.8,177407,"Bunbury","WA","SUV",4,5,34888
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8,128171,"Osborne Park","WA","SUV",4,7,60990
"Toyota",2016,"USED","Automatic",4,2,"Front","Unleaded",7.4,100041,"Jandakot","WA","SUV",4,5,26998
"Jeep",2015,"USED","Automatic",6,3,"4WD","Diesel",7.5,120853,"Rockingham","WA","SUV",4,5,27990
"Ford",2010,"USED","Manual",4,1.6,"Front","Diesel",3.7,109500,"Jandakot","WA","Hatchback",5,5,11895
"Lexus",2019,"USED","Automatic",6,3.5,"AWD","Hybrid",5.7,58000,"Osborne Park","WA","SUV",4,5,72999
"Mazda",2012,"USED","Automatic",4,2,"Front","Unleaded",8.2,107212,"Victoria Park","WA","Hatchback",5,5,14980
"Toyota",2012,"USED","Automatic",4,3,"4WD","Diesel",8.5,272370,"Osborne Park","WA","SUV",4,5,26990
"Fiat",2014,"USED","Manual",4,2,"Front","Diesel",7.4,151867,"Rockingham","WA","Commercial",5,3,14990
"Ford",2013,"USED","Manual",4,2,"Front","Premium",7.4,87333,"Maddington","WA","Hatchback",5,5,24888
"Ford",2022,"USED","Automatic",8,5,"Rear","Premium",12.7,3958,"Victoria Park","WA","Hatchback",2,4,69999
"Volkswagen",2018,"USED","Automatic",4,2,"Front","Diesel",4.9,54053,"Morley","WA","Hatchback",5,5,34490
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8,81135,"Bentley","WA","SUV",4,7,67988
"Kia",2017,"USED","Automatic",4,2.2,"AWD","Diesel",7.8,52608,"Northbridge","WA","SUV",4,7,38888
"Mitsubishi",2019,"USED","Automatic",4,2,"Front","Unleaded",7.6,33064,"Welshpool","WA","SUV",4,5,31999
"Volkswagen",2014,"USED","Automatic",4,1.4,"Front","Premium",6.5,112088,"Morley","WA","Convertible",2,4,19990
"Toyota",2022,"USED","Automatic",4,2.8,"4WD","Diesel",7.9,50,"Bentley","WA","SUV",4,7,79995
"Jeep",2018,"USED","Automatic",8,6.4,"4WD","Premium",14,139979,"Jandakot","WA","SUV",4,5,68999
"Renault",2020,"USED","Automatic",4,2.5,"Front","Unleaded",8.1,47983,"Victoria Park","WA","SUV",4,5,29999
"Volkswagen",2012,"USED","Automatic",4,2,"Front","Diesel",4.9,162694,"Victoria Park","WA","Wagon",4,5,11985
"Nissan",2019,"USED","Automatic",4,2.5,"4WD","Unleaded",8.3,73728,"Bentley","WA","SUV",4,5,28988
"Peugeot",2014,"USED","Automatic",4,1.6,"Front","Premium",7.9,114219,"Osborne Park","WA","Hatchback",5,5,13990
"Kia",2022,"USED","Automatic",6,3.5,"Front","Unleaded",9.6,14710,"Attadale","WA","Wagon",4,8,48965
"Suzuki",2020,"USED","Automatic",4,1.4,"Front","Unleaded",5.4,39622,"Bentley","WA","Hatchback",4,5,19588
"Toyota",2021,"USED","Manual",4,2.4,"Front","Diesel",7.7,43256,"Jandakot","WA","Ute / Tray",2,2,33495
"Subaru",2018,"USED","Automatic",4,2,"AWD","Diesel",6.3,132646,"Palmyra","WA","SUV",4,5,25990
"Holden",2017,"USED","Manual",4,1.4,"Front","Premium",5.8,70824,"Rockingham","WA","Hatchback",5,5,17988
"Volkswagen",2019,"USED","Automatic",4,2,"AWD","Premium",7.5,45313,"Myaree","WA","SUV",4,5,38599
"Mazda",2018,"USED","Automatic",4,2,"Front","Unleaded",5.8,81719,"Maddington","WA","Hatchback",5,5,23888
"Volkswagen",2016,"USED","Automatic",4,2,"AWD","Premium",7.1,61731,"Bibra Lake","WA","Hatchback",5,5,38888
"Toyota",2020,"USED","Automatic",4,2.8,"4WD","Diesel",7.6,101048,"Myaree","WA","SUV",4,7,50888
"Kia",2018,"USED","Automatic",4,1.4,"Front","Unleaded",6.2,29396,"Maddington","WA","Hatchback",5,5,20990
"Mazda",2014,"USED","Manual",4,2,"Front","Unleaded",5.8,87439,"Gosnells","WA","Sedan",4,5,16490
"Mitsubishi",2020,"USED","Automatic",4,2.4,"4WD","Diesel",8.6,83774,"Jandakot","WA","Ute / Tray",4,5,50970
"Renault",2020,"USED","Automatic",4,1.3,"Front","Premium",6.3,57068,"Cannington","WA","SUV",4,5,25996
"Subaru",2018,"USED","Manual",4,2,"Rear","Premium",7.8,35735,"Jandakot","WA","Coupe",2,4,37995
"Lexus",2018,"USED","Automatic",4,2,"Front","Unleaded",5.8,53906,"Rockingham","WA","SUV",4,5,41990
"Toyota",2018,"USED","Automatic",4,1.2,"Front","Premium",5.5,47207,"Jandakot","WA","SUV",4,5,35995
"Suzuki",2019,"USED","Automatic",4,1.4,"Front","Premium",6.1,43189,"Bibra Lake","WA","Hatchback",5,5,25888
"Mitsubishi",2019,"USED","Automatic",4,3.2,"4WD","Diesel",9,153853,"Cannington","WA","SUV",4,7,38888
"Toyota",2017,"USED","Automatic",4,1.8,"Front","Hybrid",3.4,73665,"Rockingham","WA","Hatchback",5,5,32990
"Ford",2022,"USED","Automatic",4,2,"Front","Premium",8.6,14192,"Maddington","WA","SUV",4,5,45888
"Hyundai",2020,"USED","Automatic",4,2,"AWD","Diesel",6.4,59908,"Rockingham","WA","SUV",4,5,31999
"Ford",2019,"USED","Automatic",4,2,"Front","Unleaded",8.2,22327,"Maddington","WA","Hatchback",5,5,29990
"BMW",2013,"USED","Automatic",4,2,"4WD","Premium",7.5,168951,"Kenwick","WA","SUV",4,5,17990
"Volkswagen",2021,"USED","Automatic",4,2,"Front","Premium",7,8654,"Myaree","WA","Hatchback",5,5,49490
"Ford",2018,"USED","Automatic",5,3.2,"4WD","Diesel",8.9,96684,"Myaree","WA","Ute / Tray",4,5,49888
"Fiat",2014,"USED","Manual",4,1.2,"Front","Premium",5.1,100550,"Morley","WA","Hatchback",3,4,9766
"Ford",2012,"USED","Automatic",6,4,"Rear","Unleaded",9.9,205609,"Kenwick","WA","Sedan",4,5,11990
"Toyota",2021,"USED","Automatic",4,2.5,"Front","Unleaded",8.3,20091,"Maddington","WA","Sedan",4,5,39990
"Suzuki",2019,"USED","Automatic",4,1.6,"Front","Unleaded",6.2,51043,"Osborne Park","WA","SUV",4,5,25494
"Mazda",2022,"USED","Automatic",4,3,"4WD","Diesel",8,8417,"Jandakot","WA","Ute / Tray",4,5,64993
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,70802,"Bentley","WA","Ute / Tray",4,5,55988
"Honda",2015,"USED","Automatic",4,2.4,"Front","Unleaded",7.8,126732,"Morley","WA","Wagon",4,7,31466
"Ford",2009,"USED","Automatic",6,4,"Rear","Unleaded",10.5,161847,"Osborne Park","WA","Sedan",4,5,11990
"Subaru",2021,"USED","Automatic",4,2.5,"AWD","Unleaded",7.3,22245,"Maddington","WA","SUV",4,5,41376
"Kia",2018,"USED","Automatic",6,3.3,"Front","Unleaded",11.6,76213,"Victoria Park","WA","Wagon",4,8,32999
"Toyota",2019,"USED","Automatic",8,4.5,"4WD","Diesel",9.5,69998,"Victoria Park","WA","SUV",4,5,86999
"HSV",2006,"USED","Manual",8,6,"Rear","Premium",15.2,212989,"Kenwick","WA","Sedan",4,5,34990
"Holden",2019,"USED","Automatic",4,1.4,"Front","Premium",5.8,59850,"Rockingham","WA","Hatchback",5,5,21488
"Ford",2016,"USED","Automatic",8,5,"Rear","Premium",12.6,64419,"Jandakot","WA","Coupe",2,4,46999
"Nissan",2011,"USED","Manual",4,2.5,"4WD","Diesel",9.2,195021,"Cannington","WA","Ute / Tray",4,5,16985
"Toyota",2022,"USED","Automatic",4,2,"Front","Unleaded",6,85,"Canning Vale","WA","SUV",5,5,54983
"Kia",2020,"USED","Automatic",6,3.5,"Front","Unleaded",10,86802,"Maddington","WA","SUV",4,7,36878
"BMW",2019,"USED","Automatic",4,2,"AWD","Premium",6.6,53479,"Burswood","WA","SUV",4,5,41900
"Toyota",2016,"USED","Automatic",4,2.8,"4WD","Diesel",8,214233,"Osborne Park","WA","SUV",4,7,36990
"Toyota",2019,"USED","Manual",8,4.5,"4WD","Diesel",10.7,49529,"Bentley","WA","Ute / Tray",4,5,104988
"Nissan",2019,"USED","Manual",4,2.3,"4WD","Diesel",6.5,95381,"Jandakot","WA","Ute / Tray",4,5,46970
"Mitsubishi",2010,"USED","Automatic",4,2.5,"4WD","Diesel",9.8,364582,"Bentley","WA","SUV",4,5,12999
"Jeep",2018,"USED","Automatic",6,3,"4WD","Diesel",7.5,53419,"Osborne Park","WA","SUV",4,5,52990
"Honda",2016,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,78023,"Victoria Park","WA","SUV",4,5,22977
"Toyota",2006,"USED","Automatic",4,2.4,"Front","Unleaded",9.9,233081,"East Victoria Park","WA","Sedan",4,5,7990
"BMW",2019,"USED","Automatic",6,3,"Rear","Diesel",5.4,147552,"Osborne Park","WA","Sedan",4,5,39500
